anime_id,titulo,titulo_ingles,titulo_japones,tipo,fonte,episodios,status,em_exibicao,data_inicio_exibicao,data_fim_exibicao,duracao_min,classificacao_etaria,ano,temporada
204466,Otome Kaijuu Caraméliser,KAIJU GIRL CARAMELISE,乙女怪獣キャラメリゼ,TV,MANGA,12.0,RELEASING,True,2026-07-03,,24.0,,2026.0,summer
10578,C³,C3,シーキューブ,TV,LIGHT_NOVEL,12.0,FINISHED,False,2011-10-01,2011-12-17,24.0,,2011.0,fall
119113,Shingeki no Kyojin: Chronicle,Attack on Titan ~Chronicle~,進撃の巨人 〜クロニクル〜,MOVIE,MANGA,1.0,FINISHED,False,2020-07-17,2020-07-17,120.0,,2020.0,summer
130389,Mahouka Koukou no Rettousei: Tsuioku-hen,The Irregular at Magic High School: Reminiscence Arc,魔法科高校の劣等生 追憶編,SPECIAL,LIGHT_NOVEL,1.0,FINISHED,False,2021-12-31,2021-12-31,71.0,,2022.0,winter
21064,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,,トリニティセブン 七つの大罪と七魔道士,OVA,MANGA,1.0,FINISHED,False,2015-03-25,2015-03-25,27.0,,2015.0,winter
21516,Kuromukuro,Kuromukuro,クロムクロ,TV,ORIGINAL,26.0,FINISHED,False,2016-04-07,2016-09-29,24.0,,2016.0,spring
126830,Code Geass: Dakkan no Rozé,Code Geass: Rozé of the Recapture,コードギアス 奪還のロゼ,ONA,ORIGINAL,12.0,FINISHED,False,2024-06-21,2024-09-06,24.0,,2024.0,summer
169583,"Tenkousaki no Seiso Karen na Bishoujo ga, Mukashi Danshi to Omotte Issho ni Asonda Osananajimi datta Ken","Oh Boy, Was I Wrong About Her",転校先の清楚可憐な美少女が、昔男子と思って一緒に遊んだ幼馴染だった件,TV,LIGHT_NOVEL,12.0,RELEASING,True,2026-07-06,,24.0,,2026.0,summer
6372,Higashi no Eden Movie I: The King of Eden,Eden of the East the Movie I: The King of Eden,東のエデン 劇場版I The King of Eden,MOVIE,ORIGINAL,1.0,FINISHED,False,2009-11-28,2009-11-28,82.0,,2009.0,fall
15911,Yuyushiki,Yuyushiki,ゆゆ式,TV,MANGA,12.0,FINISHED,False,2013-04-10,2013-06-26,23.0,,2013.0,spring
21773,Fukumenkei Noise,Anonymous Noise,覆面系ノイズ,TV,MANGA,12.0,FINISHED,False,2017-04-11,2017-06-27,23.0,,2017.0,spring
20634,Himegoto,,ひめゴト,TV_SHORT,MANGA,13.0,FINISHED,False,2014-07-07,2014-09-29,4.0,,2014.0,summer
155202,REVENGER,Revenger,REVENGER,TV,ORIGINAL,12.0,FINISHED,False,2023-01-05,2023-03-23,24.0,,2023.0,winter
522,Metropolis,,メトロポリス,MOVIE,MANGA,1.0,FINISHED,False,2001-05-26,2001-05-26,109.0,,2001.0,spring
143327,MF Ghost,MF GHOST,MFゴースト,TV,MANGA,12.0,FINISHED,False,2023-10-02,2023-12-18,24.0,,2023.0,fall
21088,Yuru Yuri San☆Hai!,YuruYuri Season 3,ゆるゆり さん☆はい！,TV,MANGA,12.0,FINISHED,False,2015-10-06,2015-12-22,23.0,,2015.0,fall
14751,Bishoujo Senshi Sailor Moon: Crystal,Pretty Guardian Sailor Moon Crystal: Seasons 1-2,美少女戦士セーラームーンCrystal,ONA,MANGA,26.0,FINISHED,False,2014-07-05,2015-07-18,24.0,,2014.0,summer
21631,Udon no Kuni no Kiniro Kemari,Poco's Udon World,うどんの国の金色毛鞠,TV,MANGA,12.0,FINISHED,False,2016-10-09,2016-12-25,22.0,,2016.0,fall
338,Versailles no Bara,Lady Oscar: The Rose of Versailles,ベルサイユのばら,TV,MANGA,40.0,FINISHED,False,1979-10-10,1980-09-03,23.0,,1979.0,fall
17831,Inu to Hasami wa Tsukaiyou,Dog & Scissors,犬とハサミは使いよう,TV,LIGHT_NOVEL,12.0,FINISHED,False,2013-07-02,2013-09-17,24.0,,2013.0,summer
117757,Iwa Kakeru!: Sport Climbing Girls,Iwakakeru -Sport Climbing Girls-,いわかける！ -Sport Climbing Girls-,TV,MANGA,12.0,FINISHED,False,2020-10-04,2020-12-20,24.0,,2020.0,fall
98153,Super Danganronpa 2.5 Komaeda Nagito to Sekai no Hakaisha,,スーパーダンガンロンパ2.5 狛枝凪斗と世界の破壊者,OVA,ORIGINAL,1.0,FINISHED,False,2017-01-12,2017-01-12,25.0,,2017.0,winter
15565,Maken-Ki! Tsuu,Maken-Ki! Battling Venus 2,マケン姫っ！通,TV,MANGA,10.0,FINISHED,False,2014-01-16,2014-03-20,24.0,,2014.0,winter
19199,Tokyo ESP,Tokyo ESP,東京ESP,TV,MANGA,12.0,FINISHED,False,2014-07-12,2014-09-27,24.0,,2014.0,summer
9926,Sekaiichi Hatsukoi,Sekai Ichi Hatsukoi - The World's Greatest First Love,世界一初恋 TV,TV,MANGA,12.0,FINISHED,False,2011-04-09,2011-06-25,23.0,,2011.0,spring
16774,Inferno Cop,,インフェルノコップ,ONA,ORIGINAL,13.0,FINISHED,False,2012-12-25,2013-03-19,3.0,,2012.0,fall
209983,Hell Mode: Yarikomi-zuki no Gamer wa Haisettei no Isekai de Musou Suru 2nd Season,HELL MODE: The Hardcore Gamer Dominates in Another World with Garbage Balancing Season 2,ヘルモード ～やり込み好きのゲーマーは廃設定の異世界で無双する～ 2nd Season,TV,LIGHT_NOVEL,13.0,RELEASING,True,2026-07-04,,25.0,,2026.0,summer
21348,Haikyuu!!: VS Akaten,HAIKYU!!: VS Failing Marks,ハイキュー!! VS赤点,SPECIAL,ORIGINAL,1.0,FINISHED,False,2015-11-03,2015-11-03,22.0,,2015.0,fall
8408,Durarara!! Specials,,デュラララ!!,SPECIAL,LIGHT_NOVEL,2.0,FINISHED,False,2010-08-25,2011-02-23,23.0,,2010.0,summer
15119,Senran Kagura,Senran Kagura: Ninja Flash!,閃乱カグラ,TV,VIDEO_GAME,12.0,FINISHED,False,2013-01-06,2013-03-24,24.0,,2013.0,winter
132806,Isekai Shokudou 2,Restaurant to Another World 2,異世界食堂２,TV,LIGHT_NOVEL,12.0,FINISHED,False,2021-10-02,2021-12-18,24.0,,2021.0,fall
200769,Saikyou no Shokugyou wa Yuusha demo Kenja demo Naku Kanteishi (Kari) Rashii desu yo?,"The strongest job is apparently not a hero or a sage, but an appraiser (provisional)!",最強の職業は勇者でも賢者でもなく鑑定士（仮）らしいですよ？,ONA,LIGHT_NOVEL,12.0,FINISHED,False,2026-04-01,2026-06-13,24.0,,2026.0,spring
15,Eyeshield 21,Eyeshield 21,アイシールド21,TV,MANGA,145.0,FINISHED,False,2005-04-06,2008-03-19,23.0,,2005.0,spring
197715,LV999 no Murabito,The Villager of Level 999,LV999の村人,ONA,LIGHT_NOVEL,12.0,RELEASING,True,2026-07-02,,24.0,,2026.0,summer
176158,"S-Rank Monster no ""Behemoth"" Dakedo, Neko to Machigawarete Elf Musume no Pet to Shite Kurashitemasu",Beheneko: The Elf-Girl's Cat is Secretly an S-Ranked Monster!,Ｓランクモンスターの《ベヒーモス》だけど、猫と間違われてエルフ娘の騎士（ペット）として暮らしてます,TV,LIGHT_NOVEL,12.0,FINISHED,False,2024-12-28,2025-03-15,24.0,,2025.0,winter
60,Chrno Crusade,Chrono Crusade,クロノクルセイド,TV,MANGA,24.0,FINISHED,False,2003-11-24,2004-06-10,23.0,,2003.0,fall
14355,Yama no Susume,Encouragement of Climb,ヤマノススメ,TV_SHORT,MANGA,12.0,FINISHED,False,2013-01-03,2013-03-21,4.0,,2013.0,winter
185213,Kidou Senshi Gundam GQuuuuuuX,Mobile Suit Gundam GQuuuuuuX,機動戦士Gundam GQuuuuuuX,TV,ORIGINAL,12.0,FINISHED,False,2025-04-09,2025-06-25,25.0,,2025.0,spring
128715,Niehime to Kemono no Ou,Sacrificial Princess and the King of Beasts,贄姫と獣の王,TV,MANGA,24.0,FINISHED,False,2023-04-20,2023-09-27,24.0,,2023.0,spring
264,Hajime no Ippo: Champion Road,Hajime no Ippo: The Fighting! - Champion Road,はじめの一歩 -Champion Road-,SPECIAL,MANGA,1.0,FINISHED,False,2003-04-18,2003-04-18,90.0,,2003.0,spring
99725,A.I.C.O. -Incarnation-,A.I.C.O. -Incarnation-,A.I.C.O. -Incarnation-,ONA,ORIGINAL,12.0,FINISHED,False,2018-03-09,2018-03-09,24.0,,2018.0,winter
138,HUNTER×HUNTER: Greed Island,,HUNTER×HUNTER: Greed Island,OVA,MANGA,8.0,FINISHED,False,2003-02-05,2003-04-16,22.0,,2003.0,winter
179979,Aharen-san wa Hakarenai Season 2,Aharen-san wa Hakarenai Season 2,阿波連さんははかれない season2,TV,MANGA,12.0,FINISHED,False,2025-04-07,2025-06-23,24.0,,2025.0,spring
130713,Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,The Ancient Magus' Bride: The Boy from the West and the Knight of the Blue Storm,魔法使いの嫁 西の少年と青嵐の騎士,OVA,MANGA,3.0,FINISHED,False,2021-09-10,2022-09-09,23.0,,2021.0,summer
899,Dragon Ball Z: Gekitotsu!! 100-oku Power no Senshi-tachi,Dragon Ball Z: The Return of Cooler,ドラゴンボールZ 激突!!100億パワーの戦士たち,MOVIE,MANGA,1.0,FINISHED,False,1992-03-07,1992-03-07,45.0,,1992.0,spring
101609,CONCEPTION,Conception,コンセプション,TV,VIDEO_GAME,12.0,FINISHED,False,2018-10-10,2018-12-26,24.0,,2018.0,fall
67,Basilisk: Kouga Ninpouchou,Basilisk,バジリスク 甲賀忍法帖,TV,MANGA,24.0,FINISHED,False,2005-04-13,2005-09-21,25.0,,2005.0,spring
146922,Kidou Senshi Gundam: Suisei no Majo - PROLOGUE,Mobile Suit Gundam: The Witch from Mercury - PROLOGUE,機動戦士ガンダム 水星の魔女 PROLOGUE,SPECIAL,ORIGINAL,1.0,FINISHED,False,2022-07-14,2022-07-14,24.0,,2022.0,summer
20827,Yuri Kuma Arashi,Yurikuma Arashi,ユリ熊嵐,TV,ORIGINAL,12.0,FINISHED,False,2015-01-06,2015-03-31,24.0,,2015.0,winter
104461,Heya Camp△,ROOM CAMP,へやキャン△,TV_SHORT,MANGA,12.0,FINISHED,False,2020-01-06,2020-03-23,3.0,,2020.0,winter
132532,Deaimon,Deaimon: Recipe for Happiness,であいもん,TV,MANGA,12.0,FINISHED,False,2022-04-06,2022-06-22,24.0,,2022.0,spring
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"Love, Chunibyo & Other Delusions: Rikka Version",小鳥遊六花・改 ~劇場版 中二病でも恋がしたい!~,MOVIE,LIGHT_NOVEL,1.0,FINISHED,False,2013-09-14,2013-09-14,90.0,,2013.0,fall
12565,Fate/Prototype,,Fate/Prototype,OVA,ORIGINAL,1.0,FINISHED,False,2011-12-31,2011-12-31,12.0,,2011.0,fall
12967,Arcana Famiglia: La storia della Arcana Famiglia,La Storia Della Arcana Famiglia,アルカナ・ファミリア －La storia della Arcana Famiglia－,TV,VISUAL_NOVEL,12.0,FINISHED,False,2012-07-01,2012-09-16,24.0,,2012.0,summer
20869,Gekkan Shoujo Nozaki-kun Mini OVAs,Monthly Girls' Nozaki-kun Specials,月刊少女野崎くん ミニOVAs,SPECIAL,MANGA,6.0,FINISHED,False,2014-09-24,2015-02-25,3.0,,2014.0,fall
464,ONE PIECE THE MOVIE: Omatsuri Danshaku to Himitsu no Shima,One Piece: Baron Omatsuri and the Secret Island,ONE PIECE THE MOVIE オマツリ男爵と秘密の島,MOVIE,ORIGINAL,1.0,FINISHED,False,2005-03-05,2005-03-05,91.0,,2005.0,spring
166442,Chao Neng Lifang,Super Cube,超能立方,ONA,MANGA,12.0,FINISHED,False,2025-03-21,2025-05-23,20.0,,,
111852,Date A Bullet: Dead or Bullet,Date A Bullet: Dead or Bullet & Nightmare or Queen,デート・ア・バレット デッド・オア・バレット,MOVIE,LIGHT_NOVEL,1.0,FINISHED,False,2020-08-14,2020-08-14,25.0,,2020.0,summer
902,Dragon Ball Z: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,Dragon Ball Z: Bojack Unbound,ドラゴンボールZ 銀河ギリギリ!! ぶっちぎりの凄い奴,MOVIE,MANGA,1.0,FINISHED,False,1993-07-10,1993-07-10,50.0,,1993.0,summer
9074,Arakawa Under the Bridge x Bridge,Arakawa Under the Bridge x Bridge,荒川アンダー ザ ブリッジ×ブリッジ,TV,MANGA,13.0,FINISHED,False,2010-10-04,2010-12-27,23.0,,2010.0,fall
101970,Iya na Kao sare nagara Opantsu Misete Moraitai,Show Me Your Panties While You Give Me That Disgusted Look!,嫌な顔されながらおパンツ見せてもらいたい,OVA,OTHER,6.0,FINISHED,False,2018-07-14,2018-08-18,5.0,,2018.0,summer
118103,Kyuuketsuki Sugu Shinu,The Vampire Dies in No Time,吸血鬼すぐ死ぬ,TV,MANGA,12.0,FINISHED,False,2021-10-04,2021-12-20,24.0,,2021.0,fall
87517,Hinako Note,,ひなこのーと,TV,MANGA,12.0,FINISHED,False,2017-04-07,2017-06-23,24.0,,2017.0,spring
18893,Aoki Hagane no Arpeggio: Ars Nova,Arpeggio of Blue Steel,蒼き鋼のアルペジオ,TV,MANGA,12.0,FINISHED,False,2013-10-08,2013-12-24,24.0,,2013.0,fall
185801,Nageki no Bourei wa Intai Shitai 2,Let This Grieving Soul Retire Cour 2,嘆きの亡霊は引退したい 2,ONA,LIGHT_NOVEL,11.0,FINISHED,False,2025-10-04,2025-12-13,24.0,,2025.0,fall
15117,Kami nomi zo Shiru Sekai: Tenri-hen,The World God Only Knows: Tenri Arc,神のみぞ知るセカイ 天理篇,OVA,MANGA,2.0,FINISHED,False,2012-10-18,2012-12-18,23.0,,2012.0,fall
904,Dragon Ball Z: Super Senshi Gekiha!! Katsu no wa Ore da,Dragon Ball Z: Bio-Broly,ドラゴンボールＺ 超戦士撃破!!勝のはオレだ,MOVIE,MANGA,1.0,FINISHED,False,1994-07-09,1994-07-09,50.0,,1994.0,summer
12893,Danshi Koukousei no Nichijou Specials,Daily Lives of High School Boys Specials,男子高校生の日常,SPECIAL,MANGA,6.0,FINISHED,False,2012-04-03,2012-09-04,3.0,,2012.0,spring
1120,Pocket Monsters: Mizu no Miyako no Mamorigami Latias to Latios,Pokémon Heroes,劇場版ポケットモンスター 水の都の護神 ラティアスとラティオス,MOVIE,VIDEO_GAME,1.0,FINISHED,False,2002-07-13,2002-07-13,74.0,,2002.0,summer
10798,UN-GO,UN-GO,UN-GO アン ゴ,TV,OTHER,11.0,FINISHED,False,2011-10-14,2011-12-23,24.0,,2011.0,fall
19363,Gin no Saji 2,Silver Spoon Season 2,銀の匙 2,TV,MANGA,11.0,FINISHED,False,2014-01-10,2014-03-27,24.0,,2014.0,winter
97881,Cardcaptor Sakura: Clear Card-hen,Cardcaptor Sakura: Clear Card,カードキャプターさくら クリアカード編,TV,MANGA,22.0,FINISHED,False,2018-01-07,2018-06-10,25.0,,2018.0,winter
17827,Daitoshokan no Hitsujikai,A Good Librarian Like a Good Shepherd,大図書館の羊飼い,TV,VISUAL_NOVEL,12.0,FINISHED,False,2014-10-09,2014-12-25,24.0,,2014.0,fall
174,Tenjou Tenge,Tenjho Tenge,天上天下,TV,MANGA,24.0,FINISHED,False,2004-04-02,2004-09-17,23.0,,2004.0,spring
142849,Ayakashi Triangle,Ayakashi Triangle,あやかしトライアングル,TV,MANGA,12.0,FINISHED,False,2023-01-10,2023-09-26,24.0,,2023.0,winter
148862,Nanatsu no Taizai: Mokushiroku no Yonkishi,The Seven Deadly Sins: Four Knights of the Apocalypse,七つの大罪 黙示録の四騎士,TV,MANGA,24.0,FINISHED,False,2023-10-08,2024-03-31,24.0,,2023.0,fall
101811,Code Geass: Hangyaku no Lelouch I - Koudou,Code Geass: Lelouch of the Rebellion I - Initiation,コードギアス 反逆のルルーシュⅠ 興道,MOVIE,ORIGINAL,1.0,FINISHED,False,2017-10-21,2017-10-21,135.0,,2017.0,fall
9107,Pocket Monsters Best Wishes!,Pokémon: Black & White,ポケットモンスターベストウイッシュ,TV,VIDEO_GAME,84.0,FINISHED,False,2010-09-23,2012-06-14,24.0,,2010.0,fall
687,Tokyo Mew Mew,Tokyo Mew Mew,東京ミュウミュウ,TV,MANGA,52.0,FINISHED,False,2002-04-06,2003-03-29,24.0,,2002.0,spring
178781,Sentai Daishikkaku 2nd Season,Go! Go! Loser Ranger! Season 2,戦隊大失格 2nd season,TV,MANGA,12.0,FINISHED,False,2025-04-13,2025-06-29,23.0,,2025.0,spring
967,Hokuto no Ken,Fist of the North Star,北斗の拳,TV,MANGA,109.0,FINISHED,False,1984-10-04,1987-03-05,25.0,,1984.0,fall
20677,DRAMAtical Murder,,ドラマティカル マーダー,TV,VISUAL_NOVEL,12.0,FINISHED,False,2014-07-07,2014-09-22,24.0,,2014.0,summer
179950,Reincarnation no Kaben,Petals of Reincarnation,リィンカーネーションの花弁,TV,MANGA,13.0,FINISHED,False,2026-04-03,2026-06-26,24.0,,2026.0,spring
896,Dragon Ball Z: Chikyuu Marugoto Chou Kessen,Dragon Ball Z: The Tree of Might,ドラゴンボールＺ 地球まるごと超決戦,MOVIE,MANGA,1.0,FINISHED,False,1990-07-07,1990-07-07,61.0,,1990.0,summer
108357,Vampire in the Garden,Vampire in the Garden,ヴァンパイア・イン・ザ・ガーデン,ONA,ORIGINAL,5.0,FINISHED,False,2022-05-16,2022-05-16,26.0,,2022.0,spring
21578,DAYS,DAYS,DAYS,TV,MANGA,24.0,FINISHED,False,2016-07-03,2016-12-18,24.0,,2016.0,summer
113970,Love Live! Nijigasaki Gakuen School Idol Doukoukai,Love Live! Nijigasaki High School Idol Club,ラブライブ！虹ヶ咲学園スクールアイドル同好会,TV,OTHER,13.0,FINISHED,False,2020-10-03,2020-12-26,24.0,,2020.0,fall
185575,Bukiyou na Senpai.,My Awkward Senpai,不器用な先輩。,TV,MANGA,12.0,FINISHED,False,2025-10-02,2025-12-18,24.0,,2025.0,fall
136436,Kobayashi-san Chi no Maidragon S: Nippon no Omotenashi (Attend wa Dragon desu),Miss Kobayashi’s Dragon Maid S: Japanese Hospitality (The Attendant Is a Dragon),小林さんちのメイドラゴンＳ ニッポンのおもてなし（アテンドはドラゴンです）,OVA,MANGA,1.0,FINISHED,False,2022-01-19,2022-01-19,24.0,,2022.0,winter
21126,ChäoS;Child,Chaos;Child,カオスチャイルド,TV,VISUAL_NOVEL,13.0,FINISHED,False,2017-01-11,2017-03-29,23.0,,2017.0,winter
21742,Katsugeki Touken Ranbu,Katsugeki TOUKEN RANBU,活撃　刀剣乱舞,TV,VIDEO_GAME,13.0,FINISHED,False,2017-07-02,2017-09-24,23.0,,2017.0,summer
4999,Asu no Yoichi!,Samurai Harem,明日のよいち！,TV,MANGA,12.0,FINISHED,False,2009-01-09,2009-03-27,24.0,,2009.0,winter
160488,VTuber nanda ga Haishin Kiri Wasuretara Densetsu ni Natteta,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,VTuberなんだが配信切り忘れたら伝説になってた,TV,LIGHT_NOVEL,12.0,FINISHED,False,2024-07-07,2024-09-22,24.0,,2024.0,summer
113917,PSYCHO-PASS 3: FIRST INSPECTOR,PSYCHO-PASS 3: First Inspector,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,ONA,ORIGINAL,3.0,FINISHED,False,2020-03-27,2020-03-27,45.0,,2020.0,spring
104382,PSYCHO-PASS Sinners of the System Case 2: First Guardian,PSYCHO-PASS: Sinners of the System 2 - First Guardian,PSYCHO-PASS サイコパス Sinners of the System Case.2 - First Guardian,MOVIE,ORIGINAL,1.0,FINISHED,False,2019-02-15,2019-02-15,60.0,,2019.0,winter
111048,Kengan Ashura Part 2,KENGAN ASHURA Part II,ケンガンアシュラ Part 2,ONA,MANGA,12.0,FINISHED,False,2019-10-31,2019-10-31,25.0,,2019.0,fall
16005,Zettai Karen Children: THE UNLIMITED - Hyoubu Kyousuke,Unlimited Psychic Squad,絶対可憐チルドレン THE UNLIMITED 兵部京介,TV,ORIGINAL,12.0,FINISHED,False,2013-01-08,2013-03-26,23.0,,2013.0,winter
134710,Given: Uragawa no Sonzai,given: on the other hand,ギヴン うらがわの存在,OVA,MANGA,1.0,FINISHED,False,2021-12-01,2021-12-01,22.0,,2021.0,fall
154963,ATRI: My Dear Moments,ATRI -My Dear Moments-,ATRI -My Dear Moments-,TV,VISUAL_NOVEL,13.0,FINISHED,False,2024-07-14,2024-10-06,24.0,,2024.0,summer
21085,Diamond no Ace: Second Season,Ace of the Diamond Second Season,ダイヤのA～Second Season～,TV,MANGA,51.0,FINISHED,False,2015-04-06,2016-03-28,24.0,,2015.0,spring
1412,Lupin III,Lupin the 3rd,ルパン三世,TV,MANGA,23.0,FINISHED,False,1971-10-24,1972-03-26,25.0,,1971.0,fall
163144,TRIGUN STARGAZE,TRIGUN STARGAZE,TRIGUN STARGAZE,TV,MANGA,12.0,FINISHED,False,2026-01-10,2026-03-28,24.0,,2026.0,winter
98502,Kobayashi-san Chi no ○○ Dragon,Miss Kobayashi's Dragon Something,小林さんちの○○ドラゴン,SPECIAL,MANGA,7.0,FINISHED,False,2017-03-15,2017-09-20,3.0,,2017.0,spring
146836,Lv1 Maou to One Room Yuusha,Level 1 Demon Lord and One Room Hero,Lv1魔王とワンルーム勇者,TV,MANGA,12.0,FINISHED,False,2023-07-03,2023-09-18,24.0,,2023.0,summer
20710,Denki-Gai no Honya-san,DENKI-GAI,デンキ街の本屋さん,TV,MANGA,12.0,FINISHED,False,2014-10-02,2014-12-18,24.0,,2014.0,fall
20907,Steins;Gate: Soumei Eichi no Cognitive Computing,,Steins;Gate 聡明叡智のコグニティブ・コンピューティング,ONA,ORIGINAL,4.0,FINISHED,False,2014-10-14,2014-11-11,4.0,,2014.0,fall
21039,Shigatsu wa Kimi no Uso: MOMENTS,Your lie in April: Moments,四月は君の嘘 MOMENTS,OVA,ORIGINAL,1.0,FINISHED,False,2015-05-15,2015-05-15,23.0,,2015.0,spring
188139,Futsutsuka na Akujo de wa Gozaimasu ga: Suuguu Chouso Torikae Den,Though I Am an Inept Villainess,ふつつかな悪女ではございますが ~雛宮蝶鼠とりかえ伝~,TV,LIGHT_NOVEL,11.0,RELEASING,True,2026-07-12,,24.0,,2026.0,summer
532,Bishoujo Senshi Sailor Moon S,Sailor Moon S,美少女戦士セーラームーン S,TV,MANGA,38.0,FINISHED,False,1994-03-19,1995-02-25,24.0,,1994.0,spring
172416,Mob kara Hajimaru Tansaku Eiyuutan,A Nobody's Way Up to an Exploration Hero,モブから始まる探索英雄譚,TV,LIGHT_NOVEL,12.0,FINISHED,False,2024-07-06,2024-09-14,24.0,,2024.0,summer
166715,Kuroshitsuji: Kishuku Gakkou-hen,Black Butler: Public School Arc,黒執事 寄宿学校編,TV,MANGA,11.0,FINISHED,False,2024-04-13,2024-06-22,24.0,,2024.0,spring
257,Ikkitousen,Battle Vixens: Ikki Tousen,一騎当千,TV,MANGA,13.0,FINISHED,False,2003-07-30,2003-10-22,24.0,,2003.0,summer
152072,Isekai de Mofumofu Nadenade Suru Tame ni Ganbattemasu.,Fluffy Paradise,異世界でもふもふなでなでするためにがんばってます。,ONA,LIGHT_NOVEL,12.0,FINISHED,False,2024-01-01,2024-03-17,24.0,,2024.0,winter
1030,Heisei Tanuki Gassen Ponpoko,Pom Poko,平成狸合戦ぽんぽこ,MOVIE,ORIGINAL,1.0,FINISHED,False,1994-06-13,1994-06-13,111.0,,1994.0,summer
11079,Kill Me Baby,Kill Me Baby,キルミーベイベー,TV,MANGA,13.0,FINISHED,False,2012-01-06,2012-03-30,24.0,,2012.0,winter
17741,Kimi no Iru Machi,A Town Where You Live,君のいる町,TV,MANGA,12.0,FINISHED,False,2013-07-13,2013-09-28,21.0,,2013.0,summer
130550,Totsukuni no Shoujo (2022),The Girl from the Other Side,とつくにの少女 (2022),OVA,MANGA,1.0,FINISHED,False,2022-03-10,2022-03-10,70.0,,2022.0,winter
1430,Lupin III: Cagliostro no Shiro,Lupin The 3rd: The Castle of Cagliostro,ルパン三世 カリオストロの城,MOVIE,MANGA,1.0,FINISHED,False,1979-12-15,1979-12-15,100.0,,1979.0,fall
855,Strawberry Panic,Strawberry Panic,ストロベリー・パニック,TV,OTHER,26.0,FINISHED,False,2006-04-03,2006-09-25,25.0,,2006.0,spring
143103,Mahoutsukai no Yoru,Witch on the Holy Night,魔法使いの夜,MOVIE,VISUAL_NOVEL,1.0,NOT_YET_RELEASED,False,2026-11-20,,,,2026.0,fall
144677,BASTARD!!: Ankoku no Hakaishin (ONA),"BASTARD!! -Heavy Metal, Dark Fantasy-",BASTARD!! －暗黒の破壊神－,ONA,MANGA,24.0,FINISHED,False,2022-06-30,2022-09-15,24.0,,2022.0,summer
101350,pet,pet,pet,TV,MANGA,13.0,FINISHED,False,2020-01-06,2020-03-30,24.0,,2020.0,winter
139435,Shinigami Bocchan to Kuro Maid 2nd Season,The Duke of Death and His Maid Season 2,死神坊ちゃんと黒メイド 第2期,TV,MANGA,12.0,FINISHED,False,2023-07-09,2023-09-24,24.0,,2023.0,summer
97821,Alice to Zouroku,Alice & Zoroku,アリスと蔵六,TV,MANGA,12.0,FINISHED,False,2017-04-02,2017-06-25,25.0,,2017.0,spring
